Extracted features not found, loading raw features.
Iteration 383: Grad norm bound = 0.000065, time = 0.01s
Iteration 384: Grad norm bound = 0.000073, time = 0.01s
Iteration 385: Grad norm bound = 0.000059, time = 0.01s
Iteration 386: Grad norm bound = 0.000052, time = 0.01s
Iteration 387: Grad norm bound = 0.000053, time = 0.01s
Iteration 388: Grad norm bound = 0.000057, time = 0.01s
Iteration 389: Grad norm bound = 0.000066, time = 0.01s
Iteration 390: Grad norm bound = 0.000058, time = 0.01s
Iteration 391: Grad norm bound = 0.000071, time = 0.01s
Iteration 392: Grad norm bound = 0.000062, time = 0.01s
Iteration 393: Grad norm bound = 0.000057, time = 0.01s
Iteration 394: Grad norm bound = 0.000073, time = 0.01s
Iteration 395: Grad norm bound = 0.000051, time = 0.01s
Iteration 396: Grad norm bound = 0.000061, time = 0.01s
Iteration 397: Grad norm bound = 0.000059, time = 0.01s
Iteration 398: Grad norm bound = 0.000078, time = 0.01s
Iteration 399: Grad norm bound = 0.000061, time = 0.01s
Iteration 400: Grad norm bound = 0.000055, time = 0.01s
Iteration 401: Grad norm bound = 0.000055, time = 0.01s
Iteration 402: Grad norm bound = 0.000059, time = 0.01s
Iteration 403: Grad norm bound = 0.000064, time = 0.01s
Iteration 404: Grad norm bound = 0.000058, time = 0.01s
Iteration 405: Grad norm bound = 0.000076, time = 0.01s
Iteration 406: Grad norm bound = 0.000063, time = 0.01s
Iteration 407: Grad norm bound = 0.000067, time = 0.01s
Iteration 408: Grad norm bound = 0.000059, time = 0.01s
Iteration 409: Grad norm bound = 0.000065, time = 0.01s
Iteration 410: Grad norm bound = 0.000060, time = 0.01s
Iteration 411: Grad norm bound = 0.000061, time = 0.01s
Iteration 412: Grad norm bound = 0.000056, time = 0.01s
Iteration 413: Grad norm bound = 0.000063, time = 0.01s
Iteration 414: Grad norm bound = 0.000060, time = 0.01s
Iteration 415: Grad norm bound = 0.000056, time = 0.01s
Iteration 416: Grad norm bound = 0.000067, time = 0.01s
Iteration 417: Grad norm bound = 0.000062, time = 0.01s
Iteration 418: Grad norm bound = 0.000059, time = 0.01s
Iteration 419: Grad norm bound = 0.000067, time = 0.01s
Iteration 420: Grad norm bound = 0.000065, time = 0.01s
Iteration 421: Grad norm bound = 0.000073, time = 0.01s
Iteration 422: Grad norm bound = 0.000066, time = 0.01s
Iteration 423: Grad norm bound = 0.000071, time = 0.01s
Iteration 424: Grad norm bound = 0.000058, time = 0.01s
Iteration 425: Grad norm bound = 0.000061, time = 0.01s
Iteration 426: Grad norm bound = 0.000063, time = 0.01s
Iteration 427: Grad norm bound = 0.000059, time = 0.01s
Iteration 428: Grad norm bound = 0.000065, time = 0.01s
Iteration 429: Grad norm bound = 0.000070, time = 0.01s
Iteration 430: Grad norm bound = 0.000058, time = 0.01s
Iteration 431: Grad norm bound = 0.000063, time = 0.01s
Iteration 432: Grad norm bound = 0.000074, time = 0.01s
Iteration 433: Grad norm bound = 0.000062, time = 0.01s
Iteration 434: Grad norm bound = 0.000068, time = 0.01s
Iteration 435: Grad norm bound = 0.000074, time = 0.01s
Iteration 436: Grad norm bound = 0.000063, time = 0.01s
Iteration 437: Grad norm bound = 0.000052, time = 0.01s
Iteration 438: Grad norm bound = 0.000071, time = 0.01s
Iteration 439: Grad norm bound = 0.000081, time = 0.01s
Iteration 440: Grad norm bound = 0.000049, time = 0.01s
Iteration 441: Grad norm bound = 0.000062, time = 0.01s
Iteration 442: Grad norm bound = 0.000070, time = 0.01s
Iteration 443: Grad norm bound = 0.000071, time = 0.01s
Iteration 444: Grad norm bound = 0.000053, time = 0.01s
Iteration 445: Grad norm bound = 0.000060, time = 0.01s
Iteration 446: Grad norm bound = 0.000054, time = 0.01s
Iteration 447: Grad norm bound = 0.000061, time = 0.01s
Iteration 448: Grad norm bound = 0.000060, time = 0.01s
Iteration 449: Grad norm bound = 0.000081, time = 0.01s
Iteration 450: Grad norm bound = 0.000076, time = 0.01s
Iteration 451: Grad norm bound = 0.000071, time = 0.01s
Iteration 452: Grad norm bound = 0.000064, time = 0.01s
Iteration 453: Grad norm bound = 0.000056, time = 0.01s
Iteration 454: Grad norm bound = 0.000069, time = 0.01s
Iteration 455: Grad norm bound = 0.000065, time = 0.01s
Iteration 456: Grad norm bound = 0.000065, time = 0.01s
Iteration 457: Grad norm bound = 0.000065, time = 0.01s
Iteration 458: Grad norm bound = 0.000060, time = 0.01s
Iteration 459: Grad norm bound = 0.000069, time = 0.01s
Iteration 460: Grad norm bound = 0.000084, time = 0.01s
Iteration 461: Grad norm bound = 0.000072, time = 0.01s
Iteration 462: Grad norm bound = 0.000058, time = 0.01s
Iteration 463: Grad norm bound = 0.000059, time = 0.01s
Iteration 464: Grad norm bound = 0.000071, time = 0.01s
Iteration 465: Grad norm bound = 0.000058, time = 0.01s
Iteration 466: Grad norm bound = 0.000059, time = 0.01s
Iteration 467: Grad norm bound = 0.000062, time = 0.01s
Iteration 468: Grad norm bound = 0.000071, time = 0.01s
Iteration 469: Grad norm bound = 0.000058, time = 0.01s
Iteration 470: Grad norm bound = 0.000060, time = 0.01s
Iteration 471: Grad norm bound = 0.000065, time = 0.01s
Iteration 472: Grad norm bound = 0.000066, time = 0.01s
Iteration 473: Grad norm bound = 0.000063, time = 0.01s
Iteration 474: Grad norm bound = 0.000053, time = 0.01s
Iteration 475: Grad norm bound = 0.000084, time = 0.01s
Iteration 476: Grad norm bound = 0.000063, time = 0.01s
Iteration 477: Grad norm bound = 0.000075, time = 0.01s
Iteration 478: Grad norm bound = 0.000056, time = 0.01s
Iteration 479: Grad norm bound = 0.000068, time = 0.01s
Iteration 480: Grad norm bound = 0.000059, time = 0.01s
Iteration 481: Grad norm bound = 0.000059, time = 0.01s
Iteration 482: Grad norm bound = 0.000065, time = 0.01s
Iteration 483: Grad norm bound = 0.000059, time = 0.01s
Iteration 484: Grad norm bound = 0.000070, time = 0.01s
Iteration 485: Grad norm bound = 0.000067, time = 0.01s
Iteration 486: Grad norm bound = 0.000085, time = 0.01s
Iteration 487: Grad norm bound = 0.000075, time = 0.01s
Iteration 488: Grad norm bound = 0.000079, time = 0.01s
Iteration 489: Grad norm bound = 0.000064, time = 0.01s
Iteration 490: Grad norm bound = 0.000068, time = 0.01s
Iteration 491: Grad norm bound = 0.000067, time = 0.01s
Iteration 492: Grad norm bound = 0.000069, time = 0.01s
Iteration 493: Grad norm bound = 0.000065, time = 0.01s
Iteration 494: Grad norm bound = 0.000068, time = 0.01s
Iteration 495: Grad norm bound = 0.000060, time = 0.01s
Iteration 496: Grad norm bound = 0.000071, time = 0.01s
Iteration 497: Grad norm bound = 0.000065, time = 0.01s
Iteration 498: Grad norm bound = 0.000068, time = 0.01s
Iteration 499: Grad norm bound = 0.000064, time = 0.01s
Iteration 500: Grad norm bound = 0.000061, time = 0.01s
Iteration 501: Grad norm bound = 0.000054, time = 0.01s
Iteration 502: Grad norm bound = 0.000064, time = 0.01s
Iteration 503: Grad norm bound = 0.000060, time = 0.01s
Iteration 504: Grad norm bound = 0.000062, time = 0.01s
Iteration 505: Grad norm bound = 0.000057, time = 0.01s
Iteration 506: Grad norm bound = 0.000084, time = 0.01s
Iteration 507: Grad norm bound = 0.000065, time = 0.01s
Iteration 508: Grad norm bound = 0.000066, time = 0.01s
Iteration 509: Grad norm bound = 0.000061, time = 0.01s
Iteration 510: Grad norm bound = 0.000071, time = 0.01s
Iteration 511: Grad norm bound = 0.000062, time = 0.01s
Iteration 512: Grad norm bound = 0.000056, time = 0.01s
Iteration 513: Grad norm bound = 0.000061, time = 0.01s
Iteration 514: Grad norm bound = 0.000072, time = 0.01s
Iteration 515: Grad norm bound = 0.000058, time = 0.01s
Iteration 516: Grad norm bound = 0.000066, time = 0.01s
Iteration 517: Grad norm bound = 0.000076, time = 0.01s
Iteration 518: Grad norm bound = 0.000063, time = 0.01s
Iteration 519: Grad norm bound = 0.000066, time = 0.01s
Iteration 520: Grad norm bound = 0.000068, time = 0.01s
Iteration 521: Grad norm bound = 0.000064, time = 0.01s
Iteration 522: Grad norm bound = 0.000066, time = 0.01s
Iteration 523: Grad norm bound = 0.000058, time = 0.01s
Iteration 524: Grad norm bound = 0.000067, time = 0.01s
Iteration 525: Grad norm bound = 0.000053, time = 0.01s
Iteration 526: Grad norm bound = 0.000061, time = 0.01s
Iteration 527: Grad norm bound = 0.000058, time = 0.01s
Iteration 528: Grad norm bound = 0.000058, time = 0.01s
Iteration 529: Grad norm bound = 0.000059, time = 0.01s
Iteration 530: Grad norm bound = 0.000063, time = 0.01s
Iteration 531: Grad norm bound = 0.000058, time = 0.01s
Iteration 532: Grad norm bound = 0.000059, time = 0.01s
Iteration 533: Grad norm bound = 0.000069, time = 0.01s
Iteration 534: Grad norm bound = 0.000068, time = 0.01s
Iteration 535: Grad norm bound = 0.000059, time = 0.01s
Iteration 536: Grad norm bound = 0.000074, time = 0.01s
Iteration 537: Grad norm bound = 0.000056, time = 0.01s
Iteration 538: Grad norm bound = 0.000060, time = 0.01s
Iteration 539: Grad norm bound = 0.000050, time = 0.01s
Iteration 540: Grad norm bound = 0.000073, time = 0.01s
Iteration 541: Grad norm bound = 0.000058, time = 0.01s
Iteration 542: Grad norm bound = 0.000059, time = 0.01s
Iteration 543: Grad norm bound = 0.000072, time = 0.01s
Iteration 544: Grad norm bound = 0.000076, time = 0.01s
Iteration 545: Grad norm bound = 0.000062, time = 0.01s
Iteration 546: Grad norm bound = 0.000069, time = 0.01s
Iteration 547: Grad norm bound = 0.000053, time = 0.01s
Iteration 548: Grad norm bound = 0.000065, time = 0.01s
Iteration 549: Grad norm bound = 0.000066, time = 0.01s
Iteration 550: Grad norm bound = 0.000063, time = 0.01s
Iteration 551: Grad norm bound = 0.000059, time = 0.01s
Iteration 552: Grad norm bound = 0.000067, time = 0.01s
Iteration 553: Grad norm bound = 0.000059, time = 0.01s
Iteration 554: Grad norm bound = 0.000060, time = 0.01s
Iteration 555: Grad norm bound = 0.000060, time = 0.01s
Iteration 556: Grad norm bound = 0.000072, time = 0.01s
Iteration 557: Grad norm bound = 0.000053, time = 0.01s
Iteration 558: Grad norm bound = 0.000078, time = 0.01s
Iteration 559: Grad norm bound = 0.000057, time = 0.01s
Iteration 560: Grad norm bound = 0.000056, time = 0.01s
Iteration 561: Grad norm bound = 0.000060, time = 0.01s
Iteration 562: Grad norm bound = 0.000063, time = 0.01s
Iteration 563: Grad norm bound = 0.000055, time = 0.01s
Iteration 564: Grad norm bound = 0.000065, time = 0.01s
Iteration 565: Grad norm bound = 0.000061, time = 0.01s
Iteration 566: Grad norm bound = 0.000053, time = 0.01s
Iteration 567: Grad norm bound = 0.000062, time = 0.01s
Iteration 568: Grad norm bound = 0.000085, time = 0.01s
Iteration 569: Grad norm bound = 0.000073, time = 0.01s
Iteration 570: Grad norm bound = 0.000085, time = 0.01s
Iteration 571: Grad norm bound = 0.000064, time = 0.01s
Iteration 572: Grad norm bound = 0.000057, time = 0.01s
Iteration 573: Grad norm bound = 0.000059, time = 0.01s
Iteration 574: Grad norm bound = 0.000061, time = 0.01s
Iteration 575: Grad norm bound = 0.000064, time = 0.01s
Iteration 576: Grad norm bound = 0.000064, time = 0.01s
Iteration 577: Grad norm bound = 0.000060, time = 0.01s
Iteration 578: Grad norm bound = 0.000064, time = 0.01s
Iteration 579: Grad norm bound = 0.000060, time = 0.01s
Iteration 580: Grad norm bound = 0.000075, time = 0.01s
Iteration 581: Grad norm bound = 0.000068, time = 0.01s
Iteration 582: Grad norm bound = 0.000067, time = 0.01s
Iteration 583: Grad norm bound = 0.000054, time = 0.01s
Iteration 584: Grad norm bound = 0.000055, time = 0.01s
Iteration 585: Grad norm bound = 0.000078, time = 0.01s
Iteration 586: Grad norm bound = 0.000059, time = 0.01s
Iteration 587: Grad norm bound = 0.000076, time = 0.01s
Iteration 588: Grad norm bound = 0.000059, time = 0.01s
Iteration 589: Grad norm bound = 0.000065, time = 0.01s
Iteration 590: Grad norm bound = 0.000064, time = 0.01s
Iteration 591: Grad norm bound = 0.000060, time = 0.01s
Iteration 592: Grad norm bound = 0.000073, time = 0.01s
Iteration 593: Grad norm bound = 0.000078, time = 0.01s
Iteration 594: Grad norm bound = 0.000066, time = 0.01s
Iteration 595: Grad norm bound = 0.000066, time = 0.01s
Iteration 596: Grad norm bound = 0.000064, time = 0.01s
Iteration 597: Grad norm bound = 0.000062, time = 0.01s
Iteration 598: Grad norm bound = 0.000074, time = 0.01s
Iteration 599: Grad norm bound = 0.000068, time = 0.01s
Iteration 600: Grad norm bound = 0.000065, time = 0.01s
Iteration 601: Grad norm bound = 0.000068, time = 0.01s
Iteration 602: Grad norm bound = 0.000070, time = 0.01s
Iteration 603: Grad norm bound = 0.000062, time = 0.01s
Iteration 604: Grad norm bound = 0.000052, time = 0.01s
Iteration 605: Grad norm bound = 0.000057, time = 0.01s
Iteration 606: Grad norm bound = 0.000063, time = 0.01s
Iteration 607: Grad norm bound = 0.000063, time = 0.01s
Iteration 608: Grad norm bound = 0.000062, time = 0.01s
Iteration 609: Grad norm bound = 0.000067, time = 0.01s
Iteration 610: Grad norm bound = 0.000068, time = 0.01s
Iteration 611: Grad norm bound = 0.000085, time = 0.01s
Iteration 612: Grad norm bound = 0.000058, time = 0.01s
Iteration 613: Grad norm bound = 0.000083, time = 0.01s
Iteration 614: Grad norm bound = 0.000056, time = 0.01s
Iteration 615: Grad norm bound = 0.000060, time = 0.01s
Iteration 616: Grad norm bound = 0.000072, time = 0.01s
Iteration 617: Grad norm bound = 0.000062, time = 0.01s
Iteration 618: Grad norm bound = 0.000059, time = 0.01s
Iteration 619: Grad norm bound = 0.000054, time = 0.01s
Iteration 620: Grad norm bound = 0.000073, time = 0.01s
Iteration 621: Grad norm bound = 0.000060, time = 0.01s
Iteration 622: Grad norm bound = 0.000059, time = 0.01s
Iteration 623: Grad norm bound = 0.000070, time = 0.01s
Iteration 624: Grad norm bound = 0.000060, time = 0.01s
Iteration 625: Grad norm bound = 0.000068, time = 0.01s
Iteration 626: Grad norm bound = 0.000055, time = 0.01s
Iteration 627: Grad norm bound = 0.000062, time = 0.01s
Iteration 628: Grad norm bound = 0.000071, time = 0.01s
Iteration 629: Grad norm bound = 0.000071, time = 0.01s
Iteration 630: Grad norm bound = 0.000081, time = 0.01s
Iteration 631: Grad norm bound = 0.000073, time = 0.01s
Iteration 632: Grad norm bound = 0.000058, time = 0.01s
Iteration 633: Grad norm bound = 0.000064, time = 0.01s
Iteration 634: Grad norm bound = 0.000056, time = 0.01s
Iteration 635: Grad norm bound = 0.000066, time = 0.01s
Iteration 636: Grad norm bound = 0.000087, time = 0.01s
Iteration 637: Grad norm bound = 0.000062, time = 0.01s
Iteration 638: Grad norm bound = 0.000068, time = 0.01s
Iteration 639: Grad norm bound = 0.000056, time = 0.01s
Iteration 640: Grad norm bound = 0.000060, time = 0.01s
Iteration 641: Grad norm bound = 0.000059, time = 0.01s
Iteration 642: Grad norm bound = 0.000064, time = 0.01s
Iteration 643: Grad norm bound = 0.000086, time = 0.01s
Iteration 644: Grad norm bound = 0.000058, time = 0.01s
Iteration 645: Grad norm bound = 0.000069, time = 0.01s
Iteration 646: Grad norm bound = 0.000058, time = 0.01s
Iteration 647: Grad norm bound = 0.000067, time = 0.01s
Iteration 648: Grad norm bound = 0.000052, time = 0.01s
Iteration 649: Grad norm bound = 0.000057, time = 0.01s
Iteration 650: Grad norm bound = 0.000062, time = 0.01s
Iteration 651: Grad norm bound = 0.000063, time = 0.01s
Iteration 652: Grad norm bound = 0.000064, time = 0.01s
Iteration 653: Grad norm bound = 0.000064, time = 0.01s
Iteration 654: Grad norm bound = 0.000060, time = 0.01s
Iteration 655: Grad norm bound = 0.000066, time = 0.01s
Iteration 656: Grad norm bound = 0.000061, time = 0.01s
Iteration 657: Grad norm bound = 0.000072, time = 0.01s
Iteration 658: Grad norm bound = 0.000057, time = 0.01s
Iteration 659: Grad norm bound = 0.000060, time = 0.01s
Iteration 660: Grad norm bound = 0.000058, time = 0.01s
Iteration 661: Grad norm bound = 0.000054, time = 0.01s
Iteration 662: Grad norm bound = 0.000076, time = 0.01s
Iteration 663: Grad norm bound = 0.000079, time = 0.01s
Iteration 664: Grad norm bound = 0.000062, time = 0.01s
Iteration 665: Grad norm bound = 0.000075, time = 0.01s
Iteration 666: Grad norm bound = 0.000054, time = 0.01s
Iteration 667: Grad norm bound = 0.000078, time = 0.01s
Iteration 668: Grad norm bound = 0.000058, time = 0.01s
Iteration 669: Grad norm bound = 0.000063, time = 0.01s
Iteration 670: Grad norm bound = 0.000064, time = 0.01s
Iteration 671: Grad norm bound = 0.000073, time = 0.01s
Iteration 672: Grad norm bound = 0.000075, time = 0.01s
Iteration 673: Grad norm bound = 0.000071, time = 0.01s
Iteration 674: Grad norm bound = 0.000061, time = 0.01s
Iteration 675: Grad norm bound = 0.000060, time = 0.01s
Iteration 676: Grad norm bound = 0.000062, time = 0.01s
Iteration 677: Grad norm bound = 0.000066, time = 0.01s
Iteration 678: Grad norm bound = 0.000053, time = 0.01s
Iteration 679: Grad norm bound = 0.000062, time = 0.01s
Iteration 680: Grad norm bound = 0.000061, time = 0.01s
Iteration 681: Grad norm bound = 0.000070, time = 0.01s
Iteration 682: Grad norm bound = 0.000058, time = 0.01s
Iteration 683: Grad norm bound = 0.000096, time = 0.01s
Iteration 684: Grad norm bound = 0.000073, time = 0.01s
Iteration 685: Grad norm bound = 0.000071, time = 0.01s
Iteration 686: Grad norm bound = 0.000082, time = 0.01s
Iteration 687: Grad norm bound = 0.000070, time = 0.01s
Iteration 688: Grad norm bound = 0.000051, time = 0.01s
Iteration 689: Grad norm bound = 0.000066, time = 0.01s
Iteration 690: Grad norm bound = 0.000061, time = 0.01s
Iteration 691: Grad norm bound = 0.000069, time = 0.01s
Iteration 692: Grad norm bound = 0.000069, time = 0.01s
Iteration 693: Grad norm bound = 0.000070, time = 0.01s
Iteration 694: Grad norm bound = 0.000078, time = 0.01s
Iteration 695: Grad norm bound = 0.000070, time = 0.01s
Iteration 696: Grad norm bound = 0.000065, time = 0.01s
Iteration 697: Grad norm bound = 0.000058, time = 0.01s
Iteration 698: Grad norm bound = 0.000072, time = 0.01s
Iteration 699: Grad norm bound = 0.000061, time = 0.01s
Iteration 700: Grad norm bound = 0.000073, time = 0.01s
Iteration 701: Grad norm bound = 0.000075, time = 0.01s
Iteration 702: Grad norm bound = 0.000078, time = 0.01s
Iteration 703: Grad norm bound = 0.000062, time = 0.01s
Iteration 704: Grad norm bound = 0.000079, time = 0.01s
Iteration 705: Grad norm bound = 0.000059, time = 0.01s
Iteration 706: Grad norm bound = 0.000077, time = 0.01s
Iteration 707: Grad norm bound = 0.000080, time = 0.01s
Iteration 708: Grad norm bound = 0.000068, time = 0.01s
Iteration 709: Grad norm bound = 0.000058, time = 0.01s
Iteration 710: Grad norm bound = 0.000068, time = 0.01s
Iteration 711: Grad norm bound = 0.000069, time = 0.01s
Iteration 712: Grad norm bound = 0.000069, time = 0.01s
Iteration 713: Grad norm bound = 0.000077, time = 0.01s
Iteration 714: Grad norm bound = 0.000069, time = 0.01s
Iteration 715: Grad norm bound = 0.000074, time = 0.01s
Iteration 716: Grad norm bound = 0.000077, time = 0.01s
Iteration 717: Grad norm bound = 0.000067, time = 0.01s
Iteration 718: Grad norm bound = 0.000056, time = 0.01s
Iteration 719: Grad norm bound = 0.000086, time = 0.01s
Iteration 720: Grad norm bound = 0.000065, time = 0.01s
Iteration 721: Grad norm bound = 0.000083, time = 0.01s
Iteration 722: Grad norm bound = 0.000056, time = 0.01s
Iteration 723: Grad norm bound = 0.000074, time = 0.01s
Iteration 724: Grad norm bound = 0.000059, time = 0.01s
Iteration 725: Grad norm bound = 0.000071, time = 0.01s
Iteration 726: Grad norm bound = 0.000058, time = 0.01s
Iteration 727: Grad norm bound = 0.000065, time = 0.01s
Iteration 728: Grad norm bound = 0.000086, time = 0.01s
Iteration 729: Grad norm bound = 0.000061, time = 0.01s
Iteration 730: Grad norm bound = 0.000069, time = 0.01s
Iteration 731: Grad norm bound = 0.000060, time = 0.01s
Iteration 732: Grad norm bound = 0.000079, time = 0.01s
Iteration 733: Grad norm bound = 0.000083, time = 0.01s
Iteration 734: Grad norm bound = 0.000067, time = 0.01s
Iteration 735: Grad norm bound = 0.000071, time = 0.01s
Iteration 736: Grad norm bound = 0.000078, time = 0.01s
Iteration 737: Grad norm bound = 0.000063, time = 0.01s
Iteration 738: Grad norm bound = 0.000057, time = 0.01s
Iteration 739: Grad norm bound = 0.000057, time = 0.01s
Iteration 740: Grad norm bound = 0.000076, time = 0.01s
Iteration 741: Grad norm bound = 0.000080, time = 0.01s
Iteration 742: Grad norm bound = 0.000072, time = 0.01s
Iteration 743: Grad norm bound = 0.000059, time = 0.01s
Iteration 744: Grad norm bound = 0.000064, time = 0.01s
Iteration 745: Grad norm bound = 0.000057, time = 0.01s
Iteration 746: Grad norm bound = 0.000058, time = 0.01s
Iteration 747: Grad norm bound = 0.000073, time = 0.01s
Iteration 748: Grad norm bound = 0.000063, time = 0.01s
Iteration 749: Grad norm bound = 0.000064, time = 0.01s
Iteration 750: Grad norm bound = 0.000067, time = 0.01s
Iteration 751: Grad norm bound = 0.000071, time = 0.01s
Iteration 752: Grad norm bound = 0.000058, time = 0.01s
Iteration 753: Grad norm bound = 0.000067, time = 0.01s
Iteration 754: Grad norm bound = 0.000062, time = 0.01s
Iteration 755: Grad norm bound = 0.000050, time = 0.01s
Iteration 756: Grad norm bound = 0.000080, time = 0.01s
Iteration 757: Grad norm bound = 0.000057, time = 0.01s
Iteration 758: Grad norm bound = 0.000057, time = 0.01s
Iteration 759: Grad norm bound = 0.000067, time = 0.01s
Iteration 760: Grad norm bound = 0.000065, time = 0.01s
Iteration 761: Grad norm bound = 0.000061, time = 0.01s
Iteration 762: Grad norm bound = 0.000055, time = 0.01s
Iteration 763: Grad norm bound = 0.000062, time = 0.01s
Iteration 764: Grad norm bound = 0.000061, time = 0.01s
Iteration 765: Grad norm bound = 0.000069, time = 0.01s
Iteration 766: Grad norm bound = 0.000068, time = 0.01s
Iteration 767: Grad norm bound = 0.000067, time = 0.01s
Iteration 768: Grad norm bound = 0.000064, time = 0.01s
Iteration 769: Grad norm bound = 0.000070, time = 0.01s
Iteration 770: Grad norm bound = 0.000059, time = 0.01s
Iteration 771: Grad norm bound = 0.000069, time = 0.01s
Iteration 772: Grad norm bound = 0.000063, time = 0.01s
Iteration 773: Grad norm bound = 0.000057, time = 0.01s
Iteration 774: Grad norm bound = 0.000068, time = 0.01s
Iteration 775: Grad norm bound = 0.000064, time = 0.01s
Iteration 776: Grad norm bound = 0.000069, time = 0.01s
Iteration 777: Grad norm bound = 0.000069, time = 0.01s
Iteration 778: Grad norm bound = 0.000070, time = 0.01s
Iteration 779: Grad norm bound = 0.000085, time = 0.01s
Iteration 780: Grad norm bound = 0.000083, time = 0.01s
Iteration 781: Grad norm bound = 0.000056, time = 0.01s
Iteration 782: Grad norm bound = 0.000057, time = 0.01s
Iteration 783: Grad norm bound = 0.000080, time = 0.01s
Iteration 784: Grad norm bound = 0.000074, time = 0.01s
Iteration 785: Grad norm bound = 0.000072, time = 0.01s
Iteration 786: Grad norm bound = 0.000062, time = 0.01s
Iteration 787: Grad norm bound = 0.000060, time = 0.01s
Iteration 788: Grad norm bound = 0.000063, time = 0.01s
Iteration 789: Grad norm bound = 0.000062, time = 0.01s
Iteration 790: Grad norm bound = 0.000071, time = 0.01s
Iteration 791: Grad norm bound = 0.000056, time = 0.01s
Iteration 792: Grad norm bound = 0.000066, time = 0.01s
Iteration 793: Grad norm bound = 0.000083, time = 0.01s
Iteration 794: Grad norm bound = 0.000082, time = 0.01s
Iteration 795: Grad norm bound = 0.000083, time = 0.01s
Iteration 796: Grad norm bound = 0.000056, time = 0.01s
Iteration 797: Grad norm bound = 0.000069, time = 0.01s
Iteration 798: Grad norm bound = 0.000080, time = 0.01s
Iteration 799: Grad norm bound = 0.000063, time = 0.01s
Iteration 800: Grad norm bound = 0.000068, time = 0.01s
Iteration 801: Grad norm bound = 0.000067, time = 0.01s
Iteration 802: Grad norm bound = 0.000059, time = 0.01s
Iteration 803: Grad norm bound = 0.000076, time = 0.01s
Iteration 804: Grad norm bound = 0.000078, time = 0.01s
Iteration 805: Grad norm bound = 0.000067, time = 0.01s
Iteration 806: Grad norm bound = 0.000057, time = 0.01s
Iteration 807: Grad norm bound = 0.000083, time = 0.01s
Iteration 808: Grad norm bound = 0.000071, time = 0.01s
Iteration 809: Grad norm bound = 0.000059, time = 0.01s
Iteration 810: Grad norm bound = 0.000059, time = 0.01s
Iteration 811: Grad norm bound = 0.000058, time = 0.01s
Iteration 812: Grad norm bound = 0.000052, time = 0.01s
Iteration 813: Grad norm bound = 0.000069, time = 0.01s
Iteration 814: Grad norm bound = 0.000066, time = 0.01s
Iteration 815: Grad norm bound = 0.000080, time = 0.01s
Iteration 816: Grad norm bound = 0.000073, time = 0.01s
Iteration 817: Grad norm bound = 0.000059, time = 0.01s
Iteration 818: Grad norm bound = 0.000063, time = 0.01s
Iteration 819: Grad norm bound = 0.000086, time = 0.01s
Iteration 820: Grad norm bound = 0.000076, time = 0.01s
Iteration 821: Grad norm bound = 0.000068, time = 0.01s
Iteration 822: Grad norm bound = 0.000072, time = 0.01s
Iteration 823: Grad norm bound = 0.000064, time = 0.01s
Iteration 824: Grad norm bound = 0.000058, time = 0.01s
Iteration 825: Grad norm bound = 0.000065, time = 0.01s
Iteration 826: Grad norm bound = 0.000066, time = 0.01s
Iteration 827: Grad norm bound = 0.000070, time = 0.01s
Iteration 828: Grad norm bound = 0.000058, time = 0.01s
Iteration 829: Grad norm bound = 0.000063, time = 0.01s
Iteration 830: Grad norm bound = 0.000060, time = 0.01s
Iteration 831: Grad norm bound = 0.000089, time = 0.01s
Iteration 832: Grad norm bound = 0.000061, time = 0.01s
Iteration 833: Grad norm bound = 0.000067, time = 0.01s
Iteration 834: Grad norm bound = 0.000062, time = 0.01s
Iteration 835: Grad norm bound = 0.000062, time = 0.01s
Iteration 836: Grad norm bound = 0.000068, time = 0.01s
Iteration 837: Grad norm bound = 0.000066, time = 0.01s
Iteration 838: Grad norm bound = 0.000064, time = 0.01s
Iteration 839: Grad norm bound = 0.000073, time = 0.01s
Iteration 840: Grad norm bound = 0.000084, time = 0.01s
Iteration 841: Grad norm bound = 0.000060, time = 0.01s
Iteration 842: Grad norm bound = 0.000071, time = 0.01s
Iteration 843: Grad norm bound = 0.000065, time = 0.01s
Iteration 844: Grad norm bound = 0.000063, time = 0.01s
Iteration 845: Grad norm bound = 0.000066, time = 0.01s
Iteration 846: Grad norm bound = 0.000061, time = 0.01s
Iteration 847: Grad norm bound = 0.000074, time = 0.01s
Iteration 848: Grad norm bound = 0.000071, time = 0.01s
Iteration 849: Grad norm bound = 0.000075, time = 0.01s
Iteration 850: Grad norm bound = 0.000073, time = 0.01s
Iteration 851: Grad norm bound = 0.000077, time = 0.01s
Iteration 852: Grad norm bound = 0.000080, time = 0.01s
Iteration 853: Grad norm bound = 0.000061, time = 0.01s
Iteration 854: Grad norm bound = 0.000081, time = 0.01s
Iteration 855: Grad norm bound = 0.000076, time = 0.01s
Iteration 856: Grad norm bound = 0.000054, time = 0.01s
Iteration 857: Grad norm bound = 0.000074, time = 0.01s
Iteration 858: Grad norm bound = 0.000058, time = 0.01s
Iteration 859: Grad norm bound = 0.000067, time = 0.01s
Iteration 860: Grad norm bound = 0.000059, time = 0.01s
Iteration 861: Grad norm bound = 0.000073, time = 0.01s
Iteration 862: Grad norm bound = 0.000070, time = 0.01s
Iteration 863: Grad norm bound = 0.000063, time = 0.01s
Iteration 864: Grad norm bound = 0.000066, time = 0.01s
